Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
SUZUKI,Used,Petrol,65000.0,Swift,1250000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Hybrid,12427.0,Mira,185000.0,Karachi,Installment/Leasing,2013.0
HONDA,Used,Petrol,127000.0,City IVTEC,1150000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,42000.0,Prado,7700000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,73500.0,Corolla Axio,2195000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,70000.0,Corolla GLI,1545000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,13000.0,Fortuner,4300000.0,Lahore,Cash,2013.0
DAIHATSU,Used,Petrol,156000.0,Hijet,850000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,85000.0,Civic VTi Oriel Prosmatec,1850000.0,Lahore,Cash,2013.0
SUZUKI,Used,Petrol,39000.0,Bolan,620000.0,Lahore,Cash,2013.0
TOYOTA,Used,Petrol,80000.0,Corolla GLI,1390000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,55000.0,Bolan,630000.0,Islamabad,Cash,2013.0
MITSUBISHI,Used,Cng,4867.0,Pajero,230000.0,Islamabad,Cash,2013.0
TOYOTA,Used,Petrol,71000.0,Corolla XLI,1350000.0,Karachi,Cash,2013.0
SUZUKI,New,Petrol,866395.0,Cultus VXR,750000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,78100.0,City Aspire,1390000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,50000.0,Corolla XLI,1375000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,132000.0,Wagon R,1040000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,75000.0,Mehran VXR,575000.0,Lahore,Cash,2013.0
SUZUKI,Used,Petrol,94401.0,Mehran VX,575000.0,Lahore,Cash,2013.0
TOYOTA,Used,Petrol,121100.0,Aqua,1750000.0,Karachi,Cash,2013.0
HONDA,Used,Hybrid,65000.0,Freed,2050000.0,Karachi,Cash,2013.0
SUBARU,Used,Petrol,63555.0,Other,669000.0,Lahore,Cash,2013.0
HONDA,New,Petrol,51000.0,Civic Prosmetic,1710000.0,Karachi,Cash,2013.0
SUZUKI,New,Petrol,115000.0,Swift,1150000.0,Islamabad,Cash,2013.0
TOYOTA,Used,Petrol,66000.0,Passo,1325000.0,Karachi,Cash,2013.0
TOYOTA,Used,Hybrid,55000.0,Aqua,1725000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,70000.0,Cultus VXR,865000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,60000.0,Cultus VXR,830000.0,Karachi,Cash,2013.0
NISSAN,New,Petrol,90000.0,Clipper,925000.0,Karachi,Cash,2013.0
SUZUKI,Used,Cng,60000.0,Cultus VXR,839000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,61000.0,Cultus VXR,870000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,85000.0,Cultus VX,815000.0,Multan,Cash,2013.0
SUZUKI,Used,Petrol,37000.0,Swift,1250000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,40000.0,Vitz,1450000.0,Karachi,Cash,2013.0
NISSAN,Used,Petrol,31000.0,Dayz,1100000.0,Karachi,Cash,2013.0
NISSAN,Used,Petrol,39000.0,Dayz,1000000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,125000.0,Corolla GLI,1460000.0,Karachi,Cash,2013.0
NISSAN,Used,Petrol,51500.0,Otti,790000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,66600.0,Corolla GLI,1555000.0,Lahore,Cash,2013.0
SUZUKI,Used,Cng,80000.0,Cultus VXR,770000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,8000.0,Cultus VXR,770000.0,Karachi,Cash,2013.0
TOYOTA,Used,Hybrid,75000.0,Aqua,1600000.0,Karachi,Cash,2013.0
SUZUKI,New,Petrol,66700.0,Mehran VXR,550000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,88000.0,Vitz,1375000.0,Karachi,Cash,2013.0
HONDA,New,Petrol,65000.0,Civic VTi Oriel Prosmatec,1800000.0,Karachi,Cash,2013.0
TOYOTA,Used,Hybrid,158126.0,Aqua,1600000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,60000.0,Corolla GLI,1640000.0,Lahore,Cash,2013.0
TOYOTA,Used,Petrol,100000.0,Corolla GLI,1600000.0,Rawalpindi,Cash,2013.0
SUZUKI,Used,Petrol,38000.0,Cultus VXR,850000.0,Karachi,Cash,2013.0
MAZDA,Used,Petrol,67000.0,323,930000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,77000.0,Corolla GLI,1525000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,70000.0,Cultus VXR,815000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,50000.0,Corolla GLI,1395000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,177000.0,Every,915000.0,Karachi,Cash,2013.0
DAIHATSU,New,Petrol,1000000.0,Move,995000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,73000.0,Cultus VXR,875000.0,Lahore,Cash,2013.0
HONDA,Used,Petrol,45000.0,City IVTEC,1920000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,60000.0,City Aspire,1525000.0,Karachi,Cash,2013.0
TOYOTA,Used,Hybrid,70000.0,Prius,2200000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,55000.0,Mira,1000000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,71000.0,Corrolla Altis,1550000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,12345.0,Corolla GLI,1330000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,62000.0,Corolla XLI,1380000.0,Karachi,Cash,2013.0
SUZUKI,New,Petrol,44000.0,Mehran VX,599000.0,Lahore,Cash,2013.0
SUZUKI,Used,Petrol,65000.0,Bolan,650000.0,Lahore,Cash,2013.0
SUZUKI,Used,Petrol,51000.0,Mehran VX,620000.0,Lahore,Cash,2013.0
TOYOTA,Used,Hybrid,103000.0,Aqua,1620000.0,Islamabad,Cash,2013.0
TOYOTA,New,Petrol,142000.0,Passo,1025000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,29000.0,Cultus VXR,780000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,32500.0,Mira,1100000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,67956.0,Wagon R,1200000.0,Karachi,Cash,2013.0
SUZUKI,New,Petrol,756980.0,Cultus VXR,845000.0,Karachi,Cash,2013.0
SUZUKI,Used,Cng,66000.0,Cultus VXR,860000.0,Karachi,Cash,2013.0
TOYOTA,Used,Cng,77000.0,Corolla GLI,1500000.0,Karachi,Cash,2013.0
SUZUKI,Used,Cng,50000.0,Cultus VXR,200000.0,Karachi,Cash,2013.0
DAIHATSU,New,Petrol,60000.0,Hijet,850000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,100000.0,Passo,1050000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,58000.0,Cressida,1450000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,92000.0,Move,875000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,23600.0,Bolan,620000.0,Karachi,Cash,2013.0
MITSUBISHI,Used,Petrol,50000.0,Minicab Bravo,700000.0,Karachi,Cash,2013.0
SUZUKI,New,Cng,80000.0,Bolan,610000.0,Karachi,Cash,2013.0
DAIHATSU,New,Petrol,20500.0,Hijet,920000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,45000.0,Every Wagon,1200000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,50000.0,Corrolla Altis,2000000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,82500.0,Corolla GLI,1410000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,29000.0,Cultus VXR,825000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,72000.0,Mehran VX,515000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,82000.0,Other,1150000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,100000.0,Every,980000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,350000.0,Aqua,1670000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,32500.0,City Aspire,1480000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,100000.0,Vitz,1150000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,96000.0,Passo,1300000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,132000.0,Every,800000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,23000.0,Probox,300000.0,Karachi,Installment/Leasing,2013.0
MERCEDES,Used,Petrol,79517.0,E Class,6500000.0,Karachi,Cash,2013.0
SUZUKI,New,Cng,90000.0,Cultus VXR,850000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,48000.0,Mira,1000000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,55000.0,Civic VTi Oriel Prosmatec,1850000.0,Karachi,Cash,2013.0
TOYOTA,Used,Cng,79000.0,Corolla XLI,1320000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,79000.0,Bolan,580000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,65800.0,Swift,1150000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,38000.0,Swift,1325000.0,Lahore,Cash,2013.0
HONDA,New,Petrol,77000.0,Civic VTi Oriel Prosmatec,1820000.0,Lahore,Cash,2013.0
SUZUKI,Used,Petrol,32553.0,Mehran VX,525000.0,Lahore,Cash,2013.0
HONDA,Used,Petrol,47208.0,Civic VTi Oriel Prosmatec,2000000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,67000.0,Civic VTi Oriel Prosmatec,1865000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,83900.0,Cultus VXR,848000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,105000.0,Aqua,1625000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,135000.0,Civic VTi Oriel Prosmatec,1850000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,57000.0,Mehran VXR,535000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,56500.0,Mira,750000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,51000.0,Every Wagon,1425000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,82000.0,Alto,980000.0,Karachi,Cash,2013.0
DAIHATSU,New,Petrol,77000.0,Hijet,880000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,68000.0,Swift,1070000.0,Karachi,Cash,2013.0
HONDA,New,Petrol,107000.0,N Wgn,900000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,92000.0,Pixis Epoch,900000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,100000.0,Hijet,880000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,73000.0,Corolla XLI,1400000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,67000.0,Corolla XLI,1290000.0,Karachi,Cash,2013.0
HONDA,New,Petrol,38000.0,City IVTEC,1375000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,80000.0,Mehran VXR,480000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,48000.0,Corrolla Altis,1700000.0,Karachi,Cash,2013.0
NISSAN,Used,Petrol,55000.0,Dayz Highway Star,1125000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,49000.0,Passo,1350000.0,Karachi,Cash,2013.0
HONDA,Used,Hybrid,50000.0,Fit,1825000.0,Lahore,Cash,2013.0
TOYOTA,Used,Petrol,68000.0,Passo,1075000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,62000.0,City Aspire,1530000.0,Rawalpindi,Cash,2013.0
TOYOTA,Used,Petrol,160.0,Belta,1150000.0,Lahore,Cash,2013.0
TOYOTA,New,Hybrid,95000.0,Prius,2250000.0,Lahore,Cash,2013.0
TOYOTA,Used,Petrol,124312.0,Prius,1425000.0,Sialkot,Cash,2013.0
SUZUKI,Used,Petrol,69764.0,Cultus VXR,775000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,61700.0,Civic VTi,1750000.0,Karachi,Cash,2013.0
NISSAN,Used,Petrol,132000.0,AD Van,800000.0,Karachi,Cash,2013.0
FAW,Used,Petrol,54000.0,Sirius,1200000.0,Karachi,Cash,2013.0
DAIHATSU,New,Petrol,35000.0,Mira,1250000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,44000.0,Cultus VXR,860000.0,Karachi,Cash,2013.0
TOYOTA,New,Petrol,35000.0,Prado,7550000.0,Karachi,Cash,2013.0
SUZUKI,Used,Cng,59000.0,Cultus VXR,865000.0,Karachi,Cash,2013.0
HONDA,Used,Petrol,13000.0,Civic VTi Oriel Prosmatec,2200000.0,Karachi,Cash,2013.0
SUZUKI,Used,Cng,80975.0,Bolan,650000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,78000.0,Mehran VXR,550000.0,Lahore,Cash,2013.0
SUZUKI,Used,Petrol,41500.0,Mehran VX,545000.0,Rawalpindi,Cash,2013.0
MAZDA,Used,Petrol,98000.0,Carol Eco,1060000.0,Islamabad,Cash,2013.0
TOYOTA,Used,Petrol,55000.0,Corolla GLI,1630000.0,Lahore,Cash,2013.0
HONDA,Used,Petrol,25000.0,BR-V,500000.0,Karachi,Installment/Leasing,2013.0
HONDA,Used,Petrol,100000.0,Civic VTi Oriel Prosmatec,1750000.0,Karachi,Cash,2013.0
DAIHATSU,Used,Petrol,49000.0,Mira,1100000.0,Karachi,Cash,2013.0
HONDA,Used,Hybrid,69000.0,Fit,1730000.0,Karachi,Cash,2013.0
TOYOTA,Used,Petrol,100000.0,Corolla XLI,1430000.0,Karachi,Cash,2013.0
SUZUKI,Used,Petrol,50000.0,Alto,1200000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,68000.0,Passo,1260000.0,Karachi,Cash,2014.0
MAZDA,Used,Petrol,95000.0,Other,810000.0,Karachi,Cash,2014.0
SUZUKI,New,Petrol,21000.0,Alto,1250000.0,Karachi,Cash,2014.0
DAIHATSU,New,Petrol,168000.0,Hijet,885000.0,Karachi,Cash,2014.0
TOYOTA,New,Petrol,80000.0,Surf,2500000.0,Karachi,Cash,2014.0
DAIHATSU,New,Petrol,67000.0,Mira,1100000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,49000.0,Cultus VXR,935000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,20000.0,Mehran VX,600000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,41.0,Mira,1000000.0,Karachi,Cash,2014.0
DAIHATSU,New,Cng,45000.0,Hijet,865000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,80000.0,Every Wagon,835000.0,Bagh,Cash,2014.0
SUZUKI,New,Petrol,40500.0,Every,1080000.0,Karachi,Cash,2014.0
SUZUKI,New,Petrol,70000.0,Cultus VXR,1050000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,60463.0,Swift,1400000.0,Karachi,Cash,2014.0
TOYOTA,Used,Hybrid,45000.0,Aqua,1750000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,74000.0,N Wgn,1150000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,45000.0,Mehran VXR,650000.0,Karachi,Cash,2014.0
MITSUBISHI,Used,Petrol,80000.0,Mirage,1225000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,63500.0,Mehran VXR,510000.0,Lahore,Cash,2014.0
HONDA,Used,Petrol,53900.0,Civic Prosmetic,1915000.0,Karachi,Cash,2014.0
SUZUKI,Used,Cng,29000.0,Cultus VXR,940000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,18008.0,Mira,1030000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,35000.0,Wagon R,1200000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,50000.0,Vitz,1400000.0,Karachi,Cash,2014.0
DAIHATSU,New,Petrol,116000.0,Hijet,895000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,26000.0,Civic VTi Oriel Prosmatec,2075000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,5000.0,Every,220000.0,Karachi,Installment/Leasing,2014.0
DAIHATSU,Used,Petrol,39000.0,Move,1110000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,29000.0,Move,1250000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,35000.0,Move,1225000.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,44000.0,Dayz,1075000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,72000.0,Prius Alpha,2600000.0,Islamabad,Cash,2014.0
SUZUKI,Used,Petrol,76000.0,Wagon R,975000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,30000.0,Mehran VXR,615000.0,Islamabad,Cash,2014.0
SUZUKI,Used,Petrol,78000.0,Cultus VXR,950000.0,Karachi,Cash,2014.0
HONDA,Used,Hybrid,81000.0,Vezel,2690000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,84000.0,Aqua,1725000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,55500.0,Bolan,690000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,55000.0,Move,1150000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,18000.0,Swift,1240000.0,Karachi,Cash,2014.0
SUZUKI,New,Petrol,26000.0,APV,1275000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,45000.0,Corolla XLI,1625000.0,Karachi,Cash,2014.0
TOYOTA,Used,Hybrid,120000.0,Prius,2000000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,59000.0,Civic Prosmetic,1710000.0,Karachi,Cash,2014.0
TOYOTA,New,Petrol,122444.0,Corolla XLI,175555.0,Lahore,Cash,2014.0
HONDA,Used,Petrol,95000.0,City IVTEC,1425000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,40000.0,N Wgn,1400000.0,Islamabad,Cash,2014.0
HONDA,Used,Petrol,50000.0,Fit,1800000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,50592.0,N Wgn,1440000.0,Lahore,Cash,2014.0
DAIHATSU,Used,Petrol,26900.0,Move,1155000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,53000.0,Mira,1220000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,1234567.0,Mira,965000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,100000.0,Every,960000.0,Karachi,Cash,2014.0
DAIHATSU,New,Petrol,38000.0,Mira,1250000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,36000.0,Corolla GLI,1750000.0,Karachi,Cash,2014.0
FAW,New,Petrol,440000.0,X-PV,750000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,126000.0,Acty,1080000.0,Karachi,Cash,2014.0
SUZUKI,New,Petrol,54000.0,Cultus VXR,920000.0,Karachi,Cash,2014.0
TOYOTA,New,Petrol,56000.0,Passo,1480000.0,Lahore,Cash,2014.0
HONDA,Used,Hybrid,21900.0,Vezel,3125000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,67000.0,City IVTEC,1545000.0,Lahore,Cash,2014.0
SUZUKI,Used,Petrol,96000.0,MR Wagon,1100000.0,Lahore,Cash,2014.0
TOYOTA,Used,Petrol,48000.0,Passo,1470000.0,Islamabad,Cash,2014.0
DAIHATSU,New,Petrol,58000.0,Esse,890000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,29000.0,Cultus VXR,940000.0,Karachi,Cash,2014.0
TOYOTA,Used,Hybrid,61000.0,Aqua,1650000.0,Karachi,Cash,2014.0
TOYOTA,Used,Hybrid,36000.0,Corolla Axio,2325000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,60000.0,Corolla GLI,1810000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,33000.0,City IVTEC,1500000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,46000.0,Corolla GLI,1730000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,64000.0,Corrolla Altis,2025000.0,Karachi,Cash,2014.0
HONDA,Used,Hybrid,29000.0,Vezel,2900000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,45000.0,Vezel,3200000.0,Karachi,Cash,2014.0
TOYOTA,Used,Cng,4000.0,Corolla GLI,1675000.0,Karachi,Cash,2014.0
SUZUKI,Used,Cng,25255.0,Bolan,660000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,57000.0,Mehran VXR,525000.0,Karachi,Cash,2014.0
DAIHATSU,New,Petrol,165000.0,Hijet,900000.0,Karachi,Cash,2014.0
MAZDA,Used,Petrol,20000.0,Flair,1150000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,98000.0,Corolla Axio,2250000.0,Islamabad,Cash,2014.0
HONDA,Used,Petrol,36500.0,N Wgn,1245000.0,Lahore,Cash,2014.0
SUZUKI,New,Petrol,32222.0,Swift,6500000.0,Islamabad,Cash,2014.0
SUZUKI,Used,Petrol,56000.0,Wagon R Stingray,1230000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,101000.0,Wagon R,915000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,113000.0,Every Wagon,730000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,51000.0,Mira,1025000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,1006000.0,Aqua,1760000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,45000.0,Corolla GLI,1850000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,11000.0,Aygo,1350000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,152000.0,Corolla GLI,1525000.0,Karachi,Cash,2014.0
NISSAN,Used,Hybrid,71000.0,Moco,1178000.0,Karachi,Cash,2014.0
TOYOTA,New,Petrol,35000.0,Corolla GLI,1700000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,39500.0,Hustler,1140000.0,Karachi,Cash,2014.0
TOYOTA,New,Hybrid,34000.0,Aqua,1675000.0,Islamabad,Cash,2014.0
TOYOTA,Used,Petrol,52500.0,Corolla GLI,1750000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,115000.0,Corolla XLI,1590000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,41000.0,Mehran VXR,650000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,24000.0,Alto,1100000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,69000.0,Civic VTi Oriel Prosmatec,1850000.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,44400.0,Moco,1220000.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,43000.0,Dayz Highway Star,1170000.0,Islamabad,Cash,2014.0
TOYOTA,Used,Petrol,82000.0,Corolla XLI,1580000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,108000.0,Alto,950000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,92000.0,Vitz,1460000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,45000.0,Cultus VXR,870000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,37269.0,Mira,1025000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,34000.0,Mira,250000.0,Karachi,Installment/Leasing,2014.0
TOYOTA,Used,Petrol,66000.0,Corolla XLI,1575000.0,Karachi,Cash,2014.0
TOYOTA,New,Petrol,48640.0,Pixis Epoch,1475000.0,Karachi,Cash,2014.0
SUZUKI,Used,Cng,1.0,Cultus VX,870000.0,Karachi,Cash,2014.0
DAIHATSU,New,Petrol,60000.0,Mira,920000.0,Karachi,Cash,2014.0
DAIHATSU,Used,Petrol,31000.0,Mira,1150000.0,Karachi,Cash,2014.0
NISSAN,New,Petrol,59000.0,Dayz,1125000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,80000.0,Civic VTi Oriel Prosmatec,1950000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,6200.0,Vitz,1670000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,65000.0,City IVTEC,1450000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,74000.0,City IVTEC,1559999.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,78000.0,Dayz,1300000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,29000.0,Jimny,1400000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,30000.0,Swift,1200000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,38000.0,Cultus VXR,900000.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,66000.0,Dayz,1050000.0,Karachi,Cash,2014.0
SUZUKI,Used,Cng,75000.0,Cultus VXR,845000.0,Karachi,Cash,2014.0
SUZUKI,Used,Hybrid,71000.0,Alto,1065000.0,Karachi,Cash,2014.0
TOYOTA,Used,Hybrid,52000.0,Aqua,1810000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,700000.0,City IVTEC,275000.0,Karachi,Installment/Leasing,2014.0
SUZUKI,Used,Petrol,92000.0,APV,1850000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,50000.0,Vezel,2750000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,100000.0,Vitz,1030000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,49500.0,Mehran VXR,550000.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,52000.0,Moco,1170000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,123.0,Cultus VXR,850000.0,Karachi,Cash,2014.0
HONDA,New,Petrol,65000.0,Civic Prosmetic,1800000.0,Lahore,Cash,2014.0
HONDA,New,Petrol,38000.0,Civic VTi,1675000.0,Lahore,Cash,2014.0
TOYOTA,Used,Hybrid,97000.0,Aqua,1925000.0,Islamabad,Cash,2014.0
SUZUKI,Used,Petrol,74790.0,Alto,1120000.0,Karachi,Cash,2014.0
HONDA,Used,Hybrid,40000.0,Vezel,3000000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,50000.0,Corolla XLI,1565000.0,Karachi,Cash,2014.0
NISSAN,Used,Petrol,42000.0,Roox,1100000.0,Karachi,Cash,2014.0
HONDA,Used,Petrol,84000.0,City IVTEC,1390000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,28500.0,Prado,12500000.0,Karachi,Cash,2014.0
SUZUKI,Used,Cng,50000.0,Bolan,630000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,94000.0,Corolla GLI,1650000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,42600.0,Hustler,1200000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,75000.0,Swift,1095000.0,Sialkot,Cash,2014.0
HONDA,New,Petrol,46000.0,Civic VTi Oriel Prosmatec,2050000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,1.0,Swift,1250000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,50000.0,Mehran VXR,570000.0,Karachi,Cash,2014.0
SUZUKI,Used,Petrol,65000.0,Cultus VXR,985000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,100000.0,Corolla XLI,1590000.0,Karachi,Cash,2014.0
TOYOTA,Used,Petrol,50000.0,Corolla GLI,1200000.0,Karachi,Cash,2014.0
